Count,Label,Sentence
73,h,No acute bony abnormality
4,h,No acute bony abnormality identified
2,h,No acute bony abnormality is demonstrated
10,h,No acute bony abnormality is identified
2,h,No acute bony abnormality seen
3,h,No acute bony changes
3,h,No acute bony findings
4,h,No acute bony or soft tissue abnormality
1,h,No acute cardiac or pulmonary disease process identified
1,h,No acute cardio pulmonary disease
170,h,No acute cardiopulmonary abnormalities
4,h,No acute cardiopulmonary abnormalities are seen
492,h,No acute cardiopulmonary abnormality
84,h,No acute cardiopulmonary abnormality identified
1,h,No acute cardiopulmonary abnormality seen on chest x-XXXX
1,h,"No acute cardiopulmonary abnormality, findings compatible with emphysema"
1,h,"No acute cardiopulmonary abnormality, specifically no evidence for acute tuberculosis"
179,h,No acute cardiopulmonary disease
1,h,No acute cardiopulmonary disease 2
1,h,No acute cardiopulmonary disease on this exam
34,h,No acute cardiopulmonary finding
208,h,No acute cardiopulmonary findings
1,h,No acute cardiopulmonary inability
108,h,No acute cardiopulmonary process
1,h,No acute cardiopulmonary process identified
1,h,"No acute cardiopulmonary process, specifically no evidence of active tuberculosis"
3,h,No acute cardiothoracic abnormality
1,h,No acute cardiothoracic disease or significant interval change
1,h,No acute cardiothoracic process
2,h,No acute changes from prior imaging
1,h,No acute chest findings
1,h,No acute cortical artery disease
126,h,No acute disease
1,h,No acute disease process identified
1,h,No acute displaced clavicle or rib fractures
2,h,No acute displaced fractures
3,h,No acute displaced rib fractures
87,h,No acute findings
1,h,"No acute findings, no evidence for active TB"
1,h,"No acute findings, see above"
1,h,No acute focal airspace opacification
1,h,No acute focal space opacities
1,h,No acute fracture or dislocation
1,h,"No acute fracture, dislocation or joint effusion"
9,h,No acute infiltrate
1,h,No acute infiltrate is appreciated
3,h,No acute infiltrate is seen
1,h,No acute infiltrate or effusion
1,h,No acute infiltrate or pleural effusion are appreciated
2,h,No acute infiltrate or pleural effusion are seen
1,h,No acute infiltrate or pleural effusion seen
1,h,No acute infiltrate or significant pleural effusion are noted
1,h,No acute interval change
1,h,No acute intra-abdominal process
18,h,No acute intrathoracic abnormality
1,h,No acute intrathoracic disease
1,h,No acute lung infiltrates
1,h,No acute or XXXX pulmonary abnormality
1,h,No acute or active cardiac or pulmonary disease process
22,h,"No acute or active cardiac, pulmonary or pleural disease"
1,h,No acute or destructive bone abnormality
4,h,No acute osseous abnormalities
1,h,No acute osseous abnormalities are identified
1,h,No acute osseous abnormalities demonstrated
3,h,No acute osseous abnormalities identified
28,h,No acute osseous abnormality
8,h,No acute osseous abnormality identified
2,h,No acute osseous abnormality is identified
24,h,No acute osseous findings
5,h,No acute osseous injury XXXX demonstrated
1,h,No acute osseous lesions are identified
8,h,No acute osseus abnormality
1,h,No acute posttraumatic finding
14,h,No acute preoperative findings
1,h,No acute preoperative process
32,h,No acute process
2,h,No acute pulmonary abnormalities
37,h,No acute pulmonary abnormality
2,h,No acute pulmonary abnormality demonstrated
1,h,No acute pulmonary consolidation or pleural effusion
73,h,No acute pulmonary disease
3,h,No acute pulmonary disease identified
2,h,No acute pulmonary disease process
1,h,No acute pulmonary disease process identified
16,h,No acute pulmonary findings
1,h,No acute pulmonary infiltrate or effusion
8,h,No acute pulmonary process
1,h,No acute radiographic cardiopulmonary or osseous process
96,h,No acute radiographic cardiopulmonary process
1,h,No acute right pulmonary findings
1,h,No acute thoracic XXXX
1,h,No acute thoracic abnormality
2,h,No acute traumatic finding
1,h,No acute traumatic findings
2,h,No acute visualized cardiopulmonary abnormality
1,h,"No acute, displaced fractures are demonstrated"
8,h,"No acute, displaced rib fractures"
2,h,"No acute, displaced rib fractures are demonstrated"
1,h,"No acute, displaced rib fractures demonstrated"
4,h,"No acute, displaced rib fractures identified"
1,h,No adenopathy
1,h,No adenopathy is seen
1,h,No adenopathy or effusion
1,h,No adenopathy or fibrosis
1,h,"No adenopathy, nodules, or masses"
1,h,No air-fluid levels or free intraperitoneal air
1,h,No airspace consolidation or lobar atelectasis
1,h,"No airspace consolidation, pneumothorax, pleural effusion, or pulmonary edema"
11,h,No airspace disease
1,h,No airspace disease or other parenchymal infiltrates
1,h,"No airspace disease, effusion or cavitary nodule"
6,h,"No airspace disease, effusion or noncalcified nodule"
1,h,"No alveolar consolidation, no findings of pleural effusion"
10,h,"No alveolar consolidation, no findings of pleural effusion or pulmonary edema"
1,h,No apparent pneumothorax
2,h,No appreciable pleural effusion or pneumothorax
1,h,No areas of parenchymal consolidation or pleural effusion
1,h,No arteriographic evidence of tuberculosis
7,h,No bony abnormalities
4,h,No bony abnormality
1,h,No bony fractures are seen
6,h,No bony or soft tissue abnormalities
2,h,No cardiopulmonary abnormality
1,h,No cardiopulmonary injury
1,h,No cavitary lesion to suggest
1,h,No cavitary lesions
2,h,No cavitary lesions are seen
1,h,No cavitary lung changes to suggest active tuberculosis
1,h,No cavitations
1,h,No change no active cardiopulmonary disease
1,h,No clavicle fracture is seen
1,h,No comparison chest x-XXXX Clear lungs
1,h,"No confluent consolidation, pleural effusion, or overt pulmonary edema"
1,h,No confluent lobar consolidation or large volume pleural effusion
1,h,No confluent lobar consolidation or pleural effusion
1,h,No confluent lobar pneumonia or pleural effusion
2,h,No consolidating airspace disease is seen
3,h,No consolidating airspace disease is seen within the lungs
1,h,No consolidation
1,h,No consolidation or pneumothorax
1,h,"No consolidation, pleural effusion or pneumothorax"
8,h,"No consolidation, pneumothorax or large pleural effusion"
4,h,No consolidative airspace opacities
18,h,No convincing acute bony findings
1,h,No definite acute bone abnormality
1,h,No definite displaced bony injury is seen
1,h,No definite evidence of metastatic disease
1,h,No definite findings of pneumonia
1,h,No definite focal airspace consolidation or pleural effusion
1,h,No definite focal alveolar consolidation or pleural effusion seen
1,h,"No definite focal alveolar consolidation, no pleural effusion XXXX demonstrated"
1,h,No definite infectious infiltrate is seen
1,h,No definite infiltrate
1,h,No definite pleural effusion
1,h,No definite pleural effusion or pneumothorax
13,h,No definite pleural effusion seen
1,h,"No definite pleural effusion seen, left bronchovascular crowding without typical findings of pulmonary edema"
1,h,"No definite pleural effusion seen, no pneumothorax"
4,h,"No definite pleural effusion seen, no typical findings of pulmonary edema"
1,h,"No definite pleural effusion, consolidation, or pneumothorax identified"
1,h,No definite pleural effusions
1,h,No definite pleural line of pneumothorax visualized
2,h,No definite pneumonia
2,h,No definite pneumothorax
1,h,No definite pneumothorax is seen
1,h,No definite pulmonary edema is seen
1,h,No definite pulmonary nodules are seen
1,h,No definite residual pneumothorax
1,h,No definite visualized rib fractures
1,h,No definitive pneumothorax or pleural effusion
1,h,No degenerative disease
1,h,No demonstrable pneumothorax
1,h,No destructive bony lesions
1,h,No destructive bony lesions are seen
1,h,No destructive lesions of the ribs
1,h,"No developing airspace opacity, or pneumothorax"
1,h,No discrete XXXX projectile visualized
1,h,No discrete adenopathy or significant scarring
1,h,No discrete correlate is seen on lateral view
2,h,No discrete nodules are identified
4,h,No discrete nodules or adenopathy are noted
1,h,No discrete nodules or adenopathy identified
1,h,No dislocation is identified
1,h,No dislocations
1,h,No displaced XXXX fracture demonstrated
1,h,No displaced bony injuries are present
1,h,No displaced fracture
1,h,No displaced fracture identified
2,h,No displaced fractures
1,h,No displaced rib fracture
1,h,No displaced rib fracture is evident
2,h,No displaced rib fracture visualized
8,h,No displaced rib fractures
1,h,No displaced rib fractures are noted
3,h,No displaced rib fractures are seen
1,h,No displaced rib fractures are visualized
1,h,No displaced rib fractures identified
1,h,No displaced rib fractures on this chest examination
1,h,No displaced rib fractures visualized
1,h,"No displaced rib fractures, or obvious nondisplaced rib fractures"
1,h,"No displaced rib fractures, pneumothorax, or pleural effusion identified"
1,h,"No displaced, acute fractures are identified"
1,h,"No displaced, acute rib fractures are identified"
16,h,No edema
2,h,No edema or airspace consolidation
1,h,No edema or effusion
7,h,No edema or effusions
1,h,No edema or focal consolidation in the lungs
1,h,No edema or pneumonia
1,h,"No edema, focal airspace consolidation, or pneumothorax"
8,h,No effusion
1,h,No effusion or infiltrate
1,h,No effusion or noncalcified nodules
6,h,No effusion or pneumothorax
1,h,No effusion the or pneumothorax
2,h,"No effusion, consolidation, or pneumothorax"
1,h,"No effusion, nodules, adenopathy, or masses"
1,h,"No effusion, pneumonia, nodules or masses"
25,h,No effusions
1,h,No effusions no pneumothorax
1,h,No effusions or CHF
1,h,No effusions or CHF identified
3,h,No effusions or edema
1,h,No effusions or fibrosis
1,h,No effusions or pneumonia
2,h,No effusions or pneumothorax
1,h,"No effusions, consolidation or pneumothorax"
1,h,"No effusions, edema, or pneumonia"
1,h,"No effusions, pneumonia, nodules or masses"
1,h,"No effusions, pneumonia, or edema"
1,h,"No effusions, pneumonia, or pneumothorax"
1,h,No evidence for active TB
1,h,No evidence for apical mass
1,h,No evidence for cardiopulmonary injuries
3,h,No evidence for cardiopulmonary injury
1,h,No evidence for effusion
1,h,No evidence for failure or pneumonia
1,h,No evidence for heart failure
1,h,No evidence for intussusception or small bowel obstruction
1,h,No evidence for metastatic disease by radiographic evaluation
1,h,No evidence for pleural effusion or pneumothorax
1,h,No evidence for pulmonary edema or pneumonitis
1,h,No evidence for recurrence or metastasis
2,h,No evidence of abnormal radiodense foreign bodies
1,h,No evidence of active TB
5,h,No evidence of active cardiopulmonary disease
97,h,No evidence of active disease
1,h,No evidence of active infection
1,h,No evidence of active or changes from chronic tuberculosis infection
1,h,No evidence of active pulmonary pneumonia on todays exam
9,h,No evidence of active tuberculosis
1,h,"No evidence of acute airspace disease, large pleural effusion or pneumothorax"
1,h,No evidence of acute cardiopulmonary abnormality
4,h,No evidence of acute cardiopulmonary disease
1,h,No evidence of acute cardiopulmonary disease 2
1,h,No evidence of acute cardiopulmonary disease or significant interval change
32,h,No evidence of acute cardiopulmonary process
1,h,No evidence of acute cardiopulmonary process or significant interval change
2,h,No evidence of acute complication
5,h,No evidence of acute disease
1,h,No evidence of acute fracture-dislocations
1,h,No evidence of acute osseous abnormality
1,h,No evidence of acute parenchymal abnormality
1,h,No evidence of acute pneumonia
3,h,No evidence of acute thoracic XXXX
1,h,No evidence of airspace opacity
1,h,No evidence of any bony erosions or osseous infections
1,h,No evidence of aortic transection
1,h,No evidence of associated pleural effusion or pneumothorax
1,h,No evidence of disease recurrence
1,h,No evidence of displaced rib fractures
1,h,No evidence of focal airspace consolidation large pleural effusion or pneumothorax
2,h,No evidence of focal airspace disease
1,h,"No evidence of focal airspace disease, pleural effusion, or pneumothorax"
